Id,mean:velocity:axis-x(in-air),std:velocity:axis-x(in-air),iqr:velocity:axis-x(in-air),mean:velocity:axis-x(on-surface),std:velocity:axis-x(on-surface),iqr:velocity:axis-x(on-surface),mean:velocity:axis-y(in-air),std:velocity:axis-y(in-air),iqr:velocity:axis-y(in-air),mean:velocity:axis-y(on-surface),std:velocity:axis-y(on-surface),iqr:velocity:axis-y(on-surface),mean:velocity:axis-xy(in-air),std:velocity:axis-xy(in-air),iqr:velocity:axis-xy(in-air),mean:velocity:axis-xy(on-surface),std:velocity:axis-xy(on-surface),iqr:velocity:axis-xy(on-surface),mean:acceleration:axis-x(in-air),std:acceleration:axis-x(in-air),iqr:acceleration:axis-x(in-air),mean:acceleration:axis-x(on-surface),std:acceleration:axis-x(on-surface),iqr:acceleration:axis-x(on-surface),mean:acceleration:axis-y(in-air),std:acceleration:axis-y(in-air),iqr:acceleration:axis-y(in-air),mean:acceleration:axis-y(on-surface),std:acceleration:axis-y(on-surface),iqr:acceleration:axis-y(on-surface),mean:acceleration:axis-xy(in-air),std:acceleration:axis-xy(in-air),iqr:acceleration:axis-xy(in-air),mean:acceleration:axis-xy(on-surface),std:acceleration:axis-xy(on-surface),iqr:acceleration:axis-xy(on-surface),mean:jerk:axis-x(in-air),std:jerk:axis-x(in-air),iqr:jerk:axis-x(in-air),mean:jerk:axis-x(on-surface),std:jerk:axis-x(on-surface),iqr:jerk:axis-x(on-surface),mean:jerk:axis-y(in-air),std:jerk:axis-y(in-air),iqr:jerk:axis-y(in-air),mean:jerk:axis-y(on-surface),std:jerk:axis-y(on-surface),iqr:jerk:axis-y(on-surface),mean:jerk:axis-xy(in-air),std:jerk:axis-xy(in-air),iqr:jerk:axis-xy(in-air),mean:jerk:axis-xy(on-surface),std:jerk:axis-xy(on-surface),iqr:jerk:axis-xy(on-surface),mean:azimuth(on-surface),std:azimuth(on-surface),iqr:azimuth(on-surface),mean:tilt(on-surface),std:tilt(on-surface),iqr:tilt(on-surface),mean:pressure,std:pressure,iqr:pressure,mean:stroke_length(in-air),std:stroke_length(in-air),iqr:stroke_length(in-air),mean:stroke_length(on-surface),std:stroke_length(on-surface),iqr:stroke_length(on-surface),mean:stroke_height(in-air),std:stroke_height(in-air),iqr:stroke_height(in-air),mean:stroke_height(on-surface),std:stroke_height(on-surface),iqr:stroke_height(on-surface),mean:stroke_width(in-air),std:stroke_width(in-air),iqr:stroke_width(in-air),mean:stroke_width(on-surface),std:stroke_width(on-surface),iqr:stroke_width(on-surface),writing_length(in-air),writing_length(on-surface),writing_height(in-air),writing_height(on-surface),writing_width(in-air),writing_width(on-surface),mean:vertical_peaks_indices,std:vertical_peaks_indices,iqr:vertical_peaks_indices,mean:vertical_valleys_indices,std:vertical_valleys_indices,iqr:vertical_valleys_indices,mean:vertical_peaks_values,std:vertical_peaks_values,iqr:vertical_peaks_values,mean:vertical_valleys_values,std:vertical_valleys_values,iqr:vertical_valleys_values,mean:vertical_peaks_velocity,std:vertical_peaks_velocity,iqr:vertical_peaks_velocity,mean:vertical_valleys_velocity,std:vertical_valleys_velocity,iqr:vertical_valleys_velocity,mean:vertical_peaks_distance,std:vertical_peaks_distance,iqr:vertical_peaks_distance,mean:vertical_valleys_distance,std:vertical_valleys_distance,iqr:vertical_valleys_distance,mean:vertical_peaks_duration,std:vertical_peaks_duration,iqr:vertical_peaks_duration,mean:vertical_valleys_duration,std:vertical_valleys_duration,iqr:vertical_valleys_duration,mean:stroke_duration(on-surface),std:stroke_duration(on-surface),iqr:stroke_duration(on-surface),mean:ratio_of_stroke_durations,std:ratio_of_stroke_durations,iqr:ratio_of_stroke_durations,writing_duration(on-surface),writing_duration_overall,ratio_of_writing_durations,number_of_interruptions,number_of_interruptions_relative,Gender,Age,Dominant_Hand,Label,Task
1,0.9411764705882276,1.9393931202156165,1.999999999999733,0.5398898184044078,0.8896984099465872,1.9999999999992892,1.2722661692130939,12.98993987908456,1.9999999999999558,1.799632728014689,1.4833111833674035,2.000000000000533,3.932929914345441,13.089162690403509,2.4721359549998345,2.0794306528186275,1.4825324479555004,0.8284271247478103,-5.254858276910252e-12,494.1134972332795,116.50943396247757,9.718959891036948e-13,249.7600399720712,100.00000000011408,-2.962962963041708,1445.5879427198379,399.9999999998664,0.0816493161859496,276.62561787337125,7.10542735759989e-10,-2.962962963039939,3635.176938793421,331.3708498981118,0.0816493161864001,294.7893850049596,331.3708498987879,345.70322159980964,169422.9063176426,60000.00000003808,32.67306514244906,91170.31701478372,79999.99999997499,-3.0878403939918355e-08,503410.2293772564,159999.99999998906,-16.336532571418285,100997.67655954414,159999.9999999926,686.5315159084425,1262511.656328592,154096.7746135453,16.336532570706567,107848.75854786253,159999.99999998906,0.050383329235574,0.0657944496130906,0.0456654715995472,0.1097135596884565,0.3753662197358562,0.0093654257735986,32090.80648450245,2607.261531802854,3149.5304487179487,2.674392341755011,0.7688071969310516,0.679168877442608,25.47822407366024,6.956125684418007,6.956125684418009,0.4641373403849817,0.22787462497540356,0.2467187500000001,1.93,0.0599999999999996,0.0599999999999996,0.3399999999999998,0.32894511814380445,0.3010937500000002,6.275,1.6050000000000004,1.6050000000000004,2.674392341755011,51.00644814731948,1.259999999999999,2.09,0.3399999999999998,12.5,2327.285714285714,1390.1447215807336,2257.0,2476.714285714286,1391.9375719053037,2236.0,6.93,0.0988505365257494,0.0599999999999996,5.360714285714286,0.162852443541222,0.2525000000000004,0.1428571428571809,0.51507875363785,1.0849259743426525,1.5714285714285334,0.8206518066482699,1.021405182655144e-12,0.8915384615384615,0.135864533994833,0.1699999999999999,0.9053846153846152,0.1571679838514484,0.1799999999999997,1.778076923076923,0.2489635319412994,0.0850000000000008,1.772307692307692,0.2005915807019843,0.1850000000000005,12.2525,3.0325000000000006,3.032499999999999,13.558823529411766,2.5745612781828666,2.379896992153192,24.505000000000003,25.2,36.03676470588236,11.936170212765957,0.0793650793650793,0,6.0,0,1,11
2,0.5541972290138351,1.6993085233212104,1.9999999999998874,0.4929167475257164,0.8663885061132104,1.9999999999997977,0.9421352893235264,5.561458622465957,1.999999999999467,0.8301960023287419,1.1592088201413486,2.0,1.3224133834620753,5.767447250049954,2.0000000000001776,1.142045858570292,1.3123710265831756,2.0000000000003557,0.9836065573739692,468.9706374044188,125.0000000001914,0.0777453838685703,231.07471431570343,100.00000000011408,-0.3278688524550398,1552.871446246097,257.14285714290196,0.0777453838685406,268.8961549376226,74.0740740744375,0.4636765778291355,1612.529958009157,553.9338145847466,0.1099485762789196,281.6872362864161,333.95722042506196,329.7609233306319,163473.9015391322,79999.99999997499,1.0889149725100675e-11,84859.23715439804,97254.90196076642,65.95218467106116,538030.9699140254,79999.99999999098,31.146583609255508,97997.91859670005,158490.56603770112,357.0792126917256,558933.363012212,160000.0000000139,3.778714224188052,102197.21649409794,144469.17020684792,0.0816232934368972,0.0573315663123489,0.0467060565032344,0.026903356154673,0.1846597817029567,0.0022039446316139,28287.04959318094,7764.978508344074,6170.0,1.15900087250572,0.6778916245020173,0.8971496919890896,3.678101443257935,2.324664401674425,2.543135534324468,0.3785714285714284,0.2319746643449653,0.2900000000000013,1.1012500000000007,0.6427370671588812,0.5850000000000002,0.2485714285714288,0.1427714028417029,0.2200000000000006,1.5575,0.939956780921336,1.0325000000000024,18.16203539230132,30.412927157486457,0.8099999999999996,1.760000000000001,10.86,13.13,2330.625,1641.6588361699885,2748.25,2719.5,1660.798000962188,2336.25,6.92,0.0479583152331274,0.0425000000000004,5.574999999999999,0.243567239176372,0.2424999999999997,0.305890218378478,0.6878341071429401,1.0849259743426525,0.7499999999998779,0.9682458365516966,1.9999999999989564,1.7485714285714284,0.3057743599186719,0.4650000000000003,1.7157142857142855,0.3290617459582044,0.5400000000000005,1.9446183487427282,0.4321780421155945,1.6450000000000022,1.9260543033842277,0.45343634825985324,0.4697685185185187,3.220625,2.5195094233550703,3.316250000000001,2.604965554096061,2.0659266890148795,1.4999577294686046,25.765,31.975,4.199674001629993,14.0,0.4378420641125879,1,6.0,0,1,11
3,1.4314526806582546,7.981107878046962,1.9999999999998874,0.7556608741442898,1.0204921541872576,2.0,1.3253158286859659,5.257728518592028,1.9999999999999558,1.4123222748815196,1.3692153745292186,2.0000000000003557,2.3322253908833006,10.098553423276938,2.4117795961146435,1.8666634112491611,1.4132941139577444,2.8284271247460646,-2.245919498062911,2249.912762296332,125.0000000001914,1.745214220994879e-12,254.57623570168516,1.0658141036400468e-10,0.012565871209516384,1460.7545157445488,257.14285714290196,0.1053463260478804,262.32081327255486,3.5527136788005764e-10,-1.8795323547282037,2843.3706296858522,409.0497795426996,0.1053463260482904,272.97008604857587,331.3708498983159,442.3817223633386,782995.9447384466,104999.999999961,6.956474838858848e-10,92327.36004030787,159999.99999986473,568.5592789549905,508372.1690034637,123809.5238095016,2.4846743559710154e-10,95381.21616024128,159999.99999995,915.1747266035887,989051.7185795098,150587.24020694575,4.100757312457479e-10,98617.14879679302,132548.33995937995,0.0361607875238198,0.0197339484949644,0.026100132789639,0.0310090965009881,0.1403305295464491,0.001615535898865,32482.10105263158,2232.6112031711227,3181.0833333333335,1.5962678057392596,0.7688071969310516,0.679168877442608,35.44793817962139,5.266878031950035,5.067820589147677,0.47035052800734595,0.22787462497540356,0.2467187500000001,2.09,0.31985796644470066,0.3103409090909089,0.5323312442607894,0.32894511814380445,0.3010937500000002,12.63,2.0261800989328695,1.9798863636363635,12.865811876641887,35.45793817962139,0.8654545454545454,2.09,5.329090909090908,12.63,2058.7,1129.2203549352091,1859.25,1842.4,1129.5553284368143,1814.75,6.962999999999999,0.1014938421777398,0.0949999999999997,5.615,0.2836987839240767,0.4874999999999998,0.2000000000000533,0.60000000000016,1.0849259743426525,1.7999999999999734,0.5999999999999912,3.552713678800501e-13,1.2733333333333334,0.2532894698868378,0.4199999999999999,1.2822222222222222,0.2441209981308352,0.3999999999999994,1.9188888888888889,0.2323524355822155,0.4399999999999999,1.911111111111111,0.3281241108159618,0.3999999999999999,18.99,3.4327434814705238,3.3498863636363634,6.2130734518442745,2.5745612781828666,2.379896992153192,18.99,18.995,28.52584288475874,11.909090909090908,0.3941756200851735,0,6.0,0,1,11
4,1.1918032786885406,4.646091079817299,2.0,0.738685344827587,1.0174295684980823,1.9999999999998224,1.0229508196721482,4.012619170085972,1.9999999999998224,1.5705818965517242,1.5912871896729082,2.0000000000003557,1.8472306109391616,6.061504551732128,2.000000000000533,1.9749271488094664,1.6368885533858657,2.8284271247461903,-0.6611570247889644,1306.2593970794371,4.796163466380493e-10,0.3242366927861798,260.2762914352108,2.3092638912196176e-10,-1.5125794878275363,1128.7772611639834,185.9375000000266,0.060008653640121215,270.6151860846149,5.684341886079912e-10,-5.940924822534785,1709.6687944142193,468.6291501016133,0.0851839179010685,281.35638413343145,331.3708498984935,200.00000000118123,454799.5455876075,159999.99999987183,-65.04065040633054,95505.4793335024,159999.99999990733,733.33333333706,393201.5541961042,80000.00000006203,2.398739283687377e-10,98447.5704080156,159999.99999996775,754.7344032257643,595152.273806838,160000.0000000068,-35.77846156863396,102111.82455618404,156866.23723601742,0.0620307290278452,0.0210179631855521,0.0271428803819365,0.0028865907558086,0.000353024134706,0.0005046474438138,31249.69709989259,3861.493178798282,361.0,1.1268106726728724,0.346694870349131,0.4412354550302464,3.3322407165366954,0.9746447344868135,1.3753800845630546,0.3590000000000001,0.113265175583672,0.3302481389578163,1.3245454545454545,0.4696490689162326,0.7599999999999998,0.3970000000000001,0.1578005069700351,0.1750000000000007,1.104545454545455,0.2908096420923562,0.4400000000000004,21.069634888212427,38.40765499069413,0.8599999999999994,2.24,10.47,12.448064516129032,1811.3636363636365,922.5078736029868,1437.0,1802.0833333333333,1010.8730927877258,1548.25,7.051818181818183,0.1053839889355441,0.1349999999999998,5.8675,0.5225279099403844,0.5699999999999994,0.3636363636363475,0.7713892158398357,1.8047378541244372,1.1937129433613185,1.8004766245405914,2.000000000000089,1.023,0.3898987047939513,0.3474999999999979,1.011818181818182,0.316710885704875,0.3299999999999992,2.0895,0.7917589595325083,0.901250000000001,2.068636363636364,0.4718825494716541,0.5399999999999996,1.6872727272727273,2.985637217484251,0.5325000000000002,2.863368595628296,0.7800297992485379,0.6359672214935417,18.56,24.765,3.042622950819669,20.0,0.8075913587724611,1,6.0,1,0,11
5,1.2036789888851809,7.271267123220548,1.9999999999997602,0.825958702064899,1.0084182003172413,2.0,1.0965928561193883,5.194738260206704,1.9999999999998463,0.9269092100950538,1.1590495481560297,1.999999999999956,1.8818311284028886,8.931922258389354,2.0690355937290006,1.4978385448702185,1.287692228985093,2.0000000000007105,-0.7409415652410772,2060.52741314147,160.0000000002663,7.802458133140092e-13,270.61557029344465,3.5527136788004503e-10,-1.6625498043009819,1450.323861243738,175.00000000002817,1.0108437220237721e-12,266.5136172819727,2.842170943040462e-10,-1.8372668263998353,2521.0877485767974,336.93859708944245,7.89862601554067e-13,289.8305311332895,331.3708498983867,228.85980513345137,716976.0949318436,101333.33333331764,2.9460349993486405e-10,98731.87400848843,159999.9999999784,-11.684988087448982,505203.1197575871,109999.99999998037,-26.238110855693424,97113.46908461709,159999.9999999642,144.65567868455048,877279.6884260458,150032.86354805806,-26.238110855728237,105450.8322241286,159999.99999988603,0.0468721977237206,0.0438021400305795,0.04185910596225756,0.0037380653500901,0.0008859404323435,0.0015839223468606,32465.74582377989,2532.8062333912208,3727.675,1.219257185217794,0.8030320192960291,0.9066398265794623,22.8495270019952,4.115026449866956,3.6540775052730505,0.4041729055258468,0.23527756691410923,0.32596153846153836,0.9899999999999992,0.3977144362569665,0.43352941176470566,0.4394948705808082,0.3134620598926571,0.32038461538461566,12.319999999999997,1.9743575510293467,1.6274999999999993,14.265874250920422,22.8595270019952,0.9047058823529411,1.8277419354838709,7.09125,12.329999999999998,1691.0,763.292575331082,1076.0,1688.4,844.3377523242698,1221.5,6.91,0.0478423336480244,0.0700000000000002,6.214,0.1155162326255491,0.205,0.2222222222223011,0.6285393610549322,1.8047378541244372,1.7999999999999643,0.5999999999999882,1.495848694949592,1.2312499999999995,0.121391669813048,0.4010937499999998,1.2177777777777774,0.1657158061111303,0.1699999999999981,1.50875,0.3334830392988523,0.4849999999999999,1.5,0.3446254004954753,0.4599999999999999,15.255,2.8303509121727086,2.820808823529412,6.402347519101777,3.308810623301691,3.1112004647213665,15.255,15.26,26.049697920591953,12.823529411764707,0.447940774671019,1,6.0,1,0,11
6,0.7998483699772791,3.758251973947708,1.9999999999996256,0.6714732035568376,0.9536108623665128,1.9999999999996447,0.4306292645943959,1.4379779464437965,2.0000000000000613,1.0790675318433065,1.058603277582643,2.0000000000001776,1.0915031022814194,3.978197887276477,2.0,1.4954500364011676,1.1869737849393107,2.0000000000007105,9.803561756431984e-12,1020.6406405162918,1.657933050106936e-10,-3.461882118271593e-13,240.9180063204424,2.137179322403418e-10,0.1524390243936117,381.3486672727002,414.28571428582967,0.0964785335264776,266.980020340688,5.684341886079912e-10,0.1524390244012537,1074.3389181579912,1.06581410364011e-10,0.0399627170644667,273.3454341589147,331.370849898238,2.52249923631035e-09,355101.62594807043,79999.9999998613,-3.006726517349922e-10,87306.17083290765,79999.99999994657,1.2892550856617216e-09,133810.6399219488,128333.33333329544,38.731541999263285,97468.3082930478,159999.99999995,17.9551398539664,374061.99456307874,107977.47681026302,4.698923981633878,99168.67340304506,132548.33995932067,0.0765261140765832,0.107171238532297,0.0717402788411792,0.14034402136964,0.3495899876974787,0.0334994290169753,20866.9087862102,8357.873815990753,7417.0,1.0283518513636862,0.6282951572325858,1.180323843414537,20.355059373376914,1.1778983255131508,1.870215814171684,0.2357142857142858,0.2825575614104214,0.1574999999999999,0.8333333333333331,0.4221479466832558,0.5600000000000005,0.4071428571428571,0.2785018228057447,0.5299999999999985,0.9126666666666664,0.533309999489561,0.9200000000000016,27.94826130375798,33.265176763245435,1.3900000000000006,1.33,11.639999999999995,12.38,2224.6153846153848,1097.6553710566295,1722.0,2367.230769230769,1078.56194528756,1588.0,6.982307692307692,0.0768769092224554,0.0499999999999998,6.075384615384615,0.3023145428857778,0.1899999999999995,0.3076923076923897,0.7216024245884122,0.5,1.8197580191917495,0.829747402278139,1.0658141036401505e-12,0.94,0.5773935688361391,0.6500000000000012,0.935,0.3624109085922583,0.4625000000000008,2.58375,0.7052071947307402,0.5174999999999974,2.5554166666666664,0.6080140429207942,0.6787499999999986,1.3869999999999996,0.7042769341672344,0.9499999999999956,1.4548046738110745,0.6191211823110162,0.6622164747491077,20.804999999999996,34.14,19.440694735255512,28.0,0.8201523140011716,0,6.0,0,2,11
7,1.4314526806582546,7.981107878046962,1.9999999999998874,1.4392523364486074,1.5658598909253023,2.0000000000001776,1.3253158286859659,5.257728518592028,1.9999999999999558,2.5493250259605373,1.9589258562135805,4.0,2.3322253908833006,10.098553423276938,2.4117795961146435,3.299084146111158,1.9939550849982028,2.4721359549996587,-2.245919498062911,2249.912762296332,125.0000000001914,3.3960473106103624e-12,269.83400380677466,2.8421709430407135e-10,0.012565871209516384,1460.7545157445488,257.14285714290196,0.207792207791296,276.07632756282806,5.684341886080922e-10,-1.8795323547282037,2843.3706296858522,409.0497795426996,0.2077922077936251,281.205390023217,331.3708498986191,442.3817223633386,782995.9447384466,104999.999999961,1.2261879421274901e-09,98622.52950722778,159999.99999998638,568.5592789549905,508372.1690034637,123809.5238095016,-41.58004158026912,100477.02407383436,159999.9999999926,915.1747266035887,989051.7185795098,150587.24020694575,-41.58004157941667,102233.17507500044,154096.77461359737,0.0639709537697186,0.0358841362286967,0.0639769782826625,0.0255902449658262,0.1133903359075516,0.007040230444973,23112.493257261413,5563.708001885522,7958.0,1.5962678057392596,0.7688071969310516,0.679168877442608,31.770180327050458,5.266878031950035,5.067820589147677,0.47035052800734595,0.22787462497540356,0.2467187500000001,1.6900000000000004,0.31985796644470066,0.3103409090909089,0.5323312442607894,0.32894511814380445,0.3010937500000002,12.8,2.0261800989328695,1.9798863636363635,12.865811876641887,31.78432246267419,0.8654545454545454,1.6900000000000004,5.329090909090908,12.8,1111.875,464.1506860654199,680.25,1097.0,530.083012366931,790.0,7.084999999999999,0.1012422836565829,0.1124999999999998,5.704444444444444,0.1330088644590703,0.0799999999999991,0.305890218378478,0.6878341071429401,1.0849259743426525,3.777777777777679,1.4740554623802966,2.0000000000003557,1.531428571428571,0.3255074531263717,0.2999999999999989,1.50625,0.4171311993845579,0.3625000000000018,1.0271428571428571,0.1157539614520246,0.1425000000000003,1.045625,0.1816149343391119,0.0887499999999998,9.63,3.4327434814705238,3.3498863636363634,6.2130734518442745,2.5745612781828666,2.379896992153192,9.63,9.635,28.52584288475874,11.909090909090908,0.3941756200851735,0,6.0,0,1,11
9,1.4314526806582546,7.981107878046962,1.9999999999998874,1.0207813798836232,1.0437162906400326,2.0,1.3253158286859659,5.257728518592028,1.9999999999999558,0.8728179551122183,1.1444110992267549,2.0,2.3322253908833006,10.098553423276938,2.4117795961146435,1.6342427340929742,1.2377709617406956,2.0000000000007105,-2.245919498062911,2249.912762296332,125.0000000001914,-4.501856960672808e-13,246.0595825198506,75.00000000012753,0.012565871209516384,1460.7545157445488,257.14285714290196,4.8736436461948496e-14,279.708788272742,2.842170943040462e-10,-1.8795323547282037,2843.3706296858522,409.0497795426996,-5.342099597056063e-13,304.1786033549864,331.370849898483,442.3817223633386,782995.9447384466,104999.999999961,-2.0954394736288488e-10,89693.10791616801,94887.16241211478,568.5592789549905,508372.1690034637,123809.5238095016,5.0350595203642044e-11,103012.84994880795,159999.9999999926,915.1747266035887,989051.7185795098,150587.24020694575,-2.655845593363542e-10,111868.68148826384,146274.16997976764,0.0811555096216193,0.0469372648311722,0.0883566441920679,0.0936480761355482,0.3467981103930138,0.0037952474811351,32290.0884551495,3314.322662981346,3181.0833333333335,1.5962678057392596,0.7688071969310516,0.679168877442608,19.65994009113849,5.266878031950035,5.067820589147677,0.47035052800734595,0.22787462497540356,0.2467187500000001,1.4499999999999993,0.31985796644470066,0.3103409090909089,0.5323312442607894,0.32894511814380445,0.3010937500000002,12.249999999999996,2.0261800989328695,1.9798863636363635,12.865811876641887,19.65994009113849,0.8654545454545454,1.4499999999999993,5.329090909090908,12.249999999999996,1046.0,699.2260006607306,1025.25,1242.1666666666667,694.7161090850148,1043.25,6.935,0.053150729063673,0.08,6.0616666666666665,0.3090532136847777,0.3600000000000003,0.3333333333333333,0.7453559924999299,1.0849259743426525,1.333333333333215,0.9428090415819796,1.5,2.176,0.4788569723831954,0.7199999999999998,2.216,0.4582401117318301,0.5200000000000014,2.0450000000000004,0.1097724920005007,0.0850000000000008,2.012,0.1413010969525713,0.1050000000000004,12.03,3.4327434814705238,3.3498863636363634,6.2130734518442745,2.5745612781828666,2.379896992153192,12.03,12.035,28.52584288475874,11.909090909090908,0.3941756200851735,1,6.0,0,1,11
10,1.3076923076922669,5.250903932700559,1.9999999999998224,0.5578504110687839,0.9172784039889164,1.9999999999992892,0.6410256410256296,1.0374322217509462,1.9999999999998224,1.2797272909564867,1.2165541896989112,2.0000000000003557,1.7612286902748768,5.259971888687218,2.0,1.6294414100382546,1.270914426111928,2.000000000000533,-1.1530355314116368e-11,1498.0506814375324,1.657933050106936e-10,0.0802407221678575,254.31086415571616,2.137179322403418e-10,-1.379006577038823e-12,302.3715784073754,386.7346938776864,0.1604814443329662,268.25333899995053,5.684341886079912e-10,-1.1732629298114568e-11,1489.7317971577636,466.76246865288556,0.1937182397104034,290.89686975641354,331.3708498985168,238.2692927866137,522177.4143694063,20000.00000001684,3.4445665362559237e-10,93289.1727757012,79999.9999999892,-90.20118789631564,108961.35175962558,128214.28571424972,-4.0884369495712613e-13,97923.86267809296,159999.9999999713,1052.6315789452572,516450.7907063218,160000.0000000068,2.860053540408489,106079.59344959892,159999.99999991443,0.0789919227983816,0.1042672031918674,0.1215724776520007,0.3206737127984407,0.8974467219522371,0.1385793737052215,31534.77675350701,3783.058895745352,2976.92,0.6868791892072177,0.508001094489579,0.594726690184843,20.31506077965166,6.405417235397624,6.799443622727362,0.1099999999999994,0.22455783267227528,0.21972222222222193,1.4750000000000003,0.2949999999999999,0.2949999999999999,0.2300000000000004,0.190713070344653,0.19083333333333255,6.375,5.404999999999999,5.405,0.6868791892072177,40.67174433590486,0.1099999999999994,1.7700000000000005,0.2300000000000004,12.69,2552.714285714286,1490.101071767158,2592.75,2357.5714285714284,1473.9021926401315,2636.75,7.000714285714284,0.0477290396351089,0.0575000000000001,5.871428571428571,0.4290164356301708,0.2250000000000005,0.1428571428571301,0.515078753637667,0.5,1.4285714285716062,0.9035079029053636,1.5000000000007103,0.8838461538461538,0.4457066724537814,0.4000000000000003,0.9099999999999996,0.3896151947755633,0.490000000000002,1.7276923076923074,0.5706090382707,0.320000000000002,1.771923076923077,0.4986271092538393,0.3350000000000017,12.4675,3.5748492904763887,3.918469387755102,5.205128205128206,3.1782505090311783,3.3707545469243465,24.935,25.340000000000003,63.93589743589745,8.514285714285714,0.0789265982636148,0,7.0,0,2,11
11,0.7416413373860009,2.7516447215784767,1.9999999999998874,0.7124802527646108,1.0660183204382516,1.9999999999996447,1.8419452887537464,5.801105951316105,2.0000000000003557,0.9531332280147438,1.1489466424513677,2.0,2.202107859459488,6.3496373303972575,2.8284271247460646,1.412122133248548,1.3705749116429793,2.000000000000533,-1.2232415902149594,729.2900294840654,125.0000000001914,-8.141415517155097e-13,234.8323765141606,100.00000000011408,-3.6697247706547778,1571.765010653742,2.842170943040462e-10,0.2108036890639118,278.52416975473085,4.2632564145606916e-10,-4.176408027379439,1720.1557771668693,331.37084989878326,0.2108036890637676,293.35680415560887,331.37084989850814,6.125236933047955e-10,252514.7368128544,79999.99999997499,-21.097046413679,84982.00093657889,79999.99999989328,-3.610755531833722e-09,548290.7706961995,159999.99999993577,-1.8663829038281166e-10,102607.3586162029,159999.9999999926,-2.9092188924551012e-09,598929.6104532327,159999.99999994997,-21.09704641361672,107030.06622624144,159999.99999995,0.0438231953718301,0.0437846212899511,0.057899383825715,0.1951944779833284,0.6825791311926928,0.003541821692429,29975.93582325092,5183.809394153438,3761.0,1.8112337144054744,0.9092331342419014,0.9092331342419016,8.938733103463328,4.7196635685855215,5.457801215932119,0.8000000000000003,0.3399999999999994,0.3399999999999994,1.1633333333333338,0.2957852073530536,0.355,0.3049999999999988,0.2250000000000005,0.2250000000000005,4.206666666666666,2.3351564306391883,2.815,4.694148351474033,27.02468788840807,1.29,1.6900000000000004,1.5799999999999983,12.4,1923.0,1078.9035680221425,1665.0,1890.0833333333333,1168.68647480361,1962.5,7.052727272727273,0.0702063075502102,0.1100000000000012,6.303333333333332,0.4124587521464688,0.4825000000000008,0.1818181818182302,0.5749595745762222,1.0849259743426525,1.3333333333331927,0.942809041581964,2.000000000000022,1.2099999999999995,0.2876456152977132,0.2750000000000017,1.1181818181818182,0.3408763620653041,0.5900000000000003,1.8765,0.8375680569362709,0.4825000000000001,1.7768181818181816,0.7792311849954553,0.4375000000000015,6.330000000000001,3.463300448993706,4.222500000000001,4.8113445378151205,1.6600840336134446,1.6600840336134448,18.99,20.66,11.544072948328258,4.0,0.1936108422071636,0,7.0,0,1,11
